date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
2/11,2454,凱基-信義,9216,100,1,99,1.13,5,buy,2026-02-23
2/11,2454,凱基-永和,9207,1,54,-53,0.61,5,sell,2026-02-23
2/11,2454,法銀巴黎,8900,96,9,87,1.0,6,buy,2026-02-23
2/11,2454,凱基-台北,9268,294,331,-37,0.42,6,sell,2026-02-23
2/11,2454,中國信託,6160,100,22,78,0.89,7,buy,2026-02-23
2/11,2454,元大-內湖,003900380039004e,4,34,-30,0.34,7,sell,2026-02-23
2/11,2454,香港上海匯豐,8960,78,4,74,0.85,8,buy,2026-02-23
2/11,2454,元大-三重,0039003800380043,0,30,-30,0.34,8,sell,2026-02-23
2/11,2454,群益金鼎,9100,102,29,73,0.84,9,buy,2026-02-23
2/11,2454,元富-虎尾,003900420032004e,0,30,-30,0.34,9,sell,2026-02-23
2/11,2454,台灣摩根士丹利,1470,660,601,59,0.68,10,buy,2026-02-23
2/11,2454,元大-館前,003900380034004b,15,41,-26,0.3,10,sell,2026-02-23
2/11,2454,美林,1440,288,233,55,0.63,11,buy,2026-02-23
2/11,2454,統一,5850,50,74,-24,0.27,11,sell,2026-02-23
2/11,2454,統一-內湖,0035003800350062,53,2,51,0.58,12,buy,2026-02-23
2/11,2454,國泰-敦南,8888,109,132,-23,0.26,12,sell,2026-02-23
2/11,2454,第一金-新竹,0035003300380042,49,4,45,0.52,13,buy,2026-02-23
2/11,2454,台新證券,8150,111,134,-23,0.26,13,sell,2026-02-23
2/11,2454,宏遠證券,1260,47,3,44,0.5,14,buy,2026-02-23
2/11,2454,元富-西松,003900420032006e,17,40,-23,0.26,14,sell,2026-02-23
2/11,2454,元大-大同,0039003800390047,55,17,38,0.44,15,buy,2026-02-23
2/11,2454,華南永昌-台中,9302,10,32,-22,0.25,15,sell,2026-02-23
2/11,2308,美商高盛,1480,1585,575,1010,6.57,1,buy,2026-02-23
2/11,2308,摩根大通,8440,877,1765,-888,5.77,1,sell,2026-02-23
2/11,2308,元大證券,9800,1460,787,673,4.38,2,buy,2026-02-23
2/11,2308,港商野村,1560,1,396,-395,2.57,2,sell,2026-02-23
2/11,2308,美林,1440,930,365,565,3.67,3,buy,2026-02-23
2/11,2308,凱基-台北,9268,608,877,-269,1.75,3,sell,2026-02-23
2/11,2308,新加坡商瑞銀,1650,1450,936,514,3.34,4,buy,2026-02-23
2/11,2308,國泰-敦南,8888,128,275,-147,0.96,4,sell,2026-02-23
2/11,2308,國泰證券,8880,543,53,490,3.19,5,buy,2026-02-23
2/11,2308,富邦證券,9600,433,541,-108,0.7,5,sell,2026-02-23
2/11,2308,台灣摩根士丹利,1470,724,304,420,2.73,6,buy,2026-02-23
2/11,2308,土銀,1030,2,65,-63,0.41,6,sell,2026-02-23
2/11,2308,康和,8450,283,12,271,1.76,7,buy,2026-02-23
2/11,2308,臺銀,1040,3,61,-58,0.38,7,sell,2026-02-23
2/11,2308,永豐金證券,0039004100300030,318,55,263,1.71,8,buy,2026-02-23
2/11,2308,國泰-新莊,8886,6,58,-52,0.34,8,sell,2026-02-23
2/11,2308,兆豐證券,7000,239,42,197,1.28,9,buy,2026-02-23
2/11,2308,中國信託-文心,6164,6,54,-48,0.31,9,sell,2026-02-23
2/11,2308,凱基,9200,206,25,181,1.18,10,buy,2026-02-23
2/11,2308,富邦-建國,9658,16,62,-46,0.3,10,sell,2026-02-23
2/11,2308,玉山證券,8840,191,50,141,0.92,11,buy,2026-02-23
2/11,2308,兆豐-桃鶯,0037003000300055,1,46,-45,0.29,11,sell,2026-02-23
2/11,2308,群益金鼎-台北,0039003100380058,125,0,125,0.81,12,buy,2026-02-23
2/11,2308,台灣企銀-埔墘,0031003100310047,0,42,-42,0.27,12,sell,2026-02-23
2/11,2308,台新證券,8150,237,125,112,0.73,13,buy,2026-02-23
2/11,2308,國泰-館前,0038003800380041,17,59,-42,0.27,13,sell,2026-02-23
2/11,2308,永豐金-匯立,0039004100380031,112,12,100,0.65,14,buy,2026-02-23
2/11,2308,大昌-樹林,6461,6,47,-41,0.27,14,sell,2026-02-23
2/11,2308,統一,5850,156,66,90,0.59,15,buy,2026-02-23
2/11,2308,元大-南京,9862,6,44,-38,0.25,15,sell,2026-02-23
2/11,2382,新加坡商瑞銀,1650,2196,650,1546,9.28,1,buy,2026-02-23
2/11,2382,元大證券,9800,986,1620,-634,3.81,1,sell,2026-02-23
2/11,2382,摩根大通,8440,2451,1231,1220,7.33,2,buy,2026-02-23
2/11,2382,國泰證券,8880,1,576,-575,3.45,2,sell,2026-02-23
2/11,2382,美商高盛,1480,1983,958,1025,6.16,3,buy,2026-02-23
2/11,2382,元大-復北,9872,8,352,-344,2.07,3,sell,2026-02-23
2/11,2382,中國信託,6160,860,54,806,4.84,4,buy,2026-02-23
2/11,2382,台新證券,8150,73,382,-309,1.86,4,sell,2026-02-23
2/11,2382,美林,1440,809,101,708,4.25,5,buy,2026-02-23
2/11,2382,凱基-高美館,9215,39,309,-270,1.62,5,sell,2026-02-23
2/11,2382,國票-敦北法人,0037003700390063,296,4,292,1.75,6,buy,2026-02-23
2/11,2382,國泰-敦南,8888,107,303,-196,1.18,6,sell,2026-02-23
2/11,2382,大和國泰,8890,217,0,217,1.3,7,buy,2026-02-23
2/11,2382,合庫證券,1020,5,192,-187,1.12,7,sell,2026-02-23
2/11,2382,土銀,1030,177,3,174,1.04,8,buy,2026-02-23
2/11,2382,統一,5850,2,175,-173,1.04,8,sell,2026-02-23
2/11,2382,花旗環球,1590,346,213,133,0.8,9,buy,2026-02-23
2/11,2382,國票-安和,003700370039005a,5,160,-155,0.93,9,sell,2026-02-23
2/11,2382,法銀巴黎,8900,101,0,101,0.61,10,buy,2026-02-23
2/11,2382,中國信託-永康,6163,1,153,-152,0.91,10,sell,2026-02-23
2/11,2382,凱基-大直,9218,104,9,95,0.57,11,buy,2026-02-23
2/11,2382,宏遠證券,1260,2,128,-126,0.76,11,sell,2026-02-23
2/11,2382,凱基,9200,136,42,94,0.56,12,buy,2026-02-23
2/11,2382,永豐金證券,0039004100300030,219,334,-115,0.69,12,sell,2026-02-23
2/11,2382,永豐金-匯立,0039004100380031,60,0,60,0.36,13,buy,2026-02-23
2/11,2382,台灣摩根士丹利,1470,784,896,-112,0.67,13,sell,2026-02-23
2/11,2382,港商野村,1560,210,151,59,0.35,14,buy,2026-02-23
2/11,2382,華南永昌-嘉義,9314,0,102,-102,0.61,14,sell,2026-02-23
2/11,2382,國票-和平,003700370039006a,60,1,59,0.35,15,buy,2026-02-23
2/11,2382,永豐金-內湖,0039004100390067,4,82,-78,0.47,15,sell,2026-02-23
2/11,2891,新加坡商瑞銀,1650,4399,190,4209,12.44,1,buy,2026-02-23
2/11,2891,大和國泰,8890,0,8148,-8148,24.07,1,sell,2026-02-23
2/11,2891,美商高盛,1480,3474,448,3026,8.94,2,buy,2026-02-23
2/11,2891,富邦證券,9600,113,1815,-1702,5.03,2,sell,2026-02-23
2/11,2891,美林,1440,3756,777,2979,8.8,3,buy,2026-02-23
2/11,2891,摩根大通,8440,3467,5140,-1673,4.94,3,sell,2026-02-23
2/11,2891,台灣摩根士丹利,1470,3393,697,2696,7.97,4,buy,2026-02-23
2/11,2891,凱基-台北,9268,1368,2515,-1147,3.39,4,sell,2026-02-23
2/11,2891,花旗環球,1590,1787,0,1787,5.28,5,buy,2026-02-23
2/11,2891,合庫-新竹,0031003000320041,0,500,-500,1.48,5,sell,2026-02-23
